date,Rainfall,SP,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,SH2M,RH2M,T2M,T2MDEW,T2MWET,TSkin,T2M_RANGE,T2M_MAX,T2M_MIN,WD50M,WS50M_RANGE,WS50M_MIN,WS50M_MAX,WS50M
2017-11-24,0.02,99.72,2.84,3.42,2.01,1.42,272.44,4.03,89.88,2.17,0.69,1.43,1.51,7.35,6.98,-0.38,272.62,3.7,3.4,7.1,5.3
2017-11-25,0.35,100.23,5.38,6.8,3.22,3.59,273.31,4.09,94.5,1.84,1.07,1.46,1.58,5.0,5.01,0.01,274.62,4.16,5.73,9.89,7.69
2017-11-26,0.73,100.89,5.99,7.17,4.36,2.81,258.56,4.46,95.0,3.0,2.28,2.64,2.71,5.45,6.15,0.71,259.81,2.32,7.09,9.4,8.35
2017-11-27,4.04,99.81,7.49,11.0,5.53,5.47,256.75,5.37,94.0,5.66,4.78,5.23,5.23,6.26,8.28,2.02,258.38,7.3,7.71,15.02,10.46
2017-11-28,0.23,99.6,4.85,6.12,3.63,2.48,305.19,4.33,95.12,2.49,1.77,2.13,2.24,4.41,5.06,0.64,306.62,2.19,5.76,7.94,7.12
2017-11-29,0.25,99.92,6.52,7.7,5.03,2.67,325.94,4.15,95.06,1.77,1.06,1.41,1.57,5.89,4.55,-1.34,327.44,2.65,7.24,9.89,8.79
2017-11-30,0.56,100.0,7.02,9.35,5.34,4.01,318.88,3.42,91.38,-0.18,-1.55,-0.87,-0.46,4.71,2.55,-2.17,320.62,5.27,7.34,12.61,9.66
2017-12-01,0.21,100.98,5.88,7.48,3.59,3.89,338.19,3.97,95.12,1.47,0.78,1.12,1.19,4.77,4.6,-0.17,339.56,3.95,6.34,10.29,8.22
2017-12-02,0.96,101.33,2.73,3.86,2.14,1.72,295.88,4.7,98.25,3.1,2.89,3.0,2.69,5.22,5.3,0.08,296.5,3.12,3.57,6.7,5.25
2017-12-03,0.3,101.41,4.2,5.38,3.23,2.15,315.0,5.62,96.62,6.14,5.65,5.9,5.65,5.62,8.78,3.15,315.75,2.4,6.02,8.42,7.02
2017-12-04,0.19,101.99,3.73,4.88,3.3,1.58,299.06,5.43,98.12,5.36,5.21,5.29,4.88,6.42,8.65,2.23,299.88,1.69,5.72,7.41,6.66
2017-12-05,0.22,102.09,4.34,5.57,3.2,2.37,252.19,5.25,97.5,5.15,4.82,4.99,4.78,2.76,7.01,4.26,253.0,2.97,5.68,8.65,6.88
2017-12-06,0.18,101.08,7.7,11.05,5.54,5.51,216.5,5.86,94.81,6.98,6.23,6.61,6.55,3.96,9.09,5.13,217.75,6.19,8.62,14.8,10.8
2017-12-07,4.07,99.5,8.98,11.2,7.4,3.8,253.44,5.92,89.06,7.37,5.69,6.53,6.9,9.11,11.32,2.21,254.75,4.77,10.23,15.0,12.3
2017-12-08,0.71,100.15,7.51,8.84,6.24,2.61,288.5,3.66,88.81,1.22,-0.43,0.4,0.84,3.15,2.35,-0.8,290.0,2.84,9.12,11.95,10.35
2017-12-09,0.08,100.02,4.59,5.94,3.15,2.78,259.12,3.48,97.44,-0.99,-1.32,-1.15,-1.35,4.25,1.94,-2.31,259.88,4.34,4.62,8.96,6.88
2017-12-10,9.52,96.99,5.0,8.16,2.75,5.41,98.31,3.54,96.81,-0.91,-1.45,-1.18,-1.1,2.72,0.41,-2.31,84.31,6.27,4.06,10.32,6.91
2017-12-11,1.67,97.56,5.99,7.28,4.66,2.62,188.31,3.36,95.88,-1.27,-1.99,-1.63,-1.7,5.47,1.22,-4.25,189.25,3.32,6.38,9.7,8.49
2017-12-12,2.17,99.25,4.69,8.06,3.11,4.95,240.75,3.48,98.31,-0.96,-1.32,-1.14,-1.01,5.05,1.98,-3.06,241.56,7.84,3.99,11.82,6.34
2017-12-13,6.0,98.16,6.17,8.27,3.98,4.29,243.12,4.58,97.94,2.48,2.2,2.34,2.01,3.79,4.77,0.98,244.19,4.36,6.95,11.3,9.0
2017-12-14,0.85,97.56,7.03,8.84,5.34,3.51,248.75,4.39,95.88,2.13,1.56,1.85,1.65,2.84,3.72,0.87,250.44,3.83,8.44,12.27,9.96
2017-12-15,2.74,98.71,6.54,7.84,4.91,2.92,313.69,4.21,96.38,1.76,1.26,1.51,1.41,4.66,3.8,-0.86,315.25,3.84,6.63,10.47,9.04
2017-12-16,0.58,100.48,4.01,4.77,2.72,2.05,302.25,3.97,97.88,0.82,0.49,0.65,0.69,4.65,3.66,-0.99,303.25,3.74,3.57,7.32,5.73
2017-12-17,4.04,100.82,4.72,7.09,1.9,5.2,252.56,4.94,97.88,3.76,3.45,3.61,3.47,7.38,8.19,0.82,253.38,7.65,2.78,10.43,6.83
2017-12-18,0.21,101.63,2.74,4.9,1.77,3.12,300.31,4.64,98.0,3.15,2.87,3.01,3.18,2.15,4.05,1.9,301.19,4.98,1.99,6.97,4.01
2017-12-19,0.23,102.11,3.53,3.95,2.73,1.23,248.06,4.94,98.0,4.17,3.9,4.04,4.03,3.45,5.87,2.42,248.75,1.95,4.42,6.37,5.25
2017-12-20,0.5,102.11,3.21,4.06,1.97,2.09,259.62,6.53,98.5,8.12,7.93,8.02,7.69,4.37,10.12,5.75,260.0,2.79,3.77,6.55,5.74
2017-12-21,2.29,102.1,3.76,5.0,1.59,3.41,253.88,6.77,97.06,8.93,8.51,8.72,8.46,2.84,10.44,7.61,254.56,4.67,3.05,7.72,6.02
2017-12-22,0.52,102.22,2.31,3.69,0.6,3.09,250.31,5.98,98.62,6.93,6.74,6.83,6.89,2.34,8.41,6.08,250.06,5.66,0.65,6.31,3.78
2017-12-23,0.39,101.89,5.33,6.74,3.71,3.03,248.44,6.29,96.81,7.8,7.35,7.57,7.56,0.8,8.21,7.4,249.38,3.36,6.21,9.57,7.51
2017-12-24,0.6,100.8,7.66,8.82,6.64,2.19,228.0,6.59,96.31,8.44,7.91,8.18,8.15,1.55,9.01,7.46,229.56,2.71,9.37,12.08,10.38
2017-12-25,9.1,99.03,9.4,11.7,7.06,4.63,213.31,6.53,94.38,8.32,7.48,7.9,7.98,6.33,10.04,3.71,214.75,6.7,9.06,15.76,12.63
2017-12-26,15.57,97.89,6.48,8.05,2.79,5.26,184.88,4.58,95.12,2.87,2.22,2.55,2.62,3.55,5.15,1.6,186.44,4.52,5.96,10.48,8.81
2017-12-27,11.64,97.71,8.26,11.28,5.39,5.88,281.12,3.78,95.31,0.24,-0.47,-0.12,-0.25,3.45,1.55,-1.91,267.56,6.81,7.78,14.59,11.36
2017-12-28,0.44,98.91,4.95,5.94,3.31,2.63,262.5,3.6,98.12,-0.57,-0.92,-0.74,-0.95,5.31,2.15,-3.16,263.44,3.62,4.77,8.39,7.15
2017-12-29,7.27,98.26,6.83,9.15,3.4,5.75,217.94,4.15,96.19,1.48,0.9,1.19,0.9,6.57,3.71,-2.86,219.38,7.84,5.23,13.07,9.92
2017-12-30,7.32,98.13,7.6,12.27,4.52,7.75,226.81,5.74,94.12,6.34,5.44,5.89,5.61,7.66,9.05,1.4,228.44,10.3,7.09,17.41,11.3
2017-12-31,3.72,97.84,8.59,11.3,6.35,4.96,226.62,6.59,93.06,8.34,7.3,7.82,7.82,6.09,11.19,5.11,228.0,6.6,8.91,15.51,11.98
2018-01-01,0.88,98.44,7.73,10.99,5.42,5.58,253.38,5.07,93.56,4.71,3.77,4.24,4.28,2.09,5.85,3.76,254.94,8.48,6.62,15.1,10.7
2018-01-02,6.08,98.85,7.73,14.68,4.0,10.68,226.25,5.49,95.19,5.51,4.8,5.15,5.04,8.93,10.87,1.94,227.81,13.65,6.31,19.95,10.88
2018-01-03,0.88,98.07,12.33,14.76,6.83,7.94,262.94,5.07,82.5,6.47,3.71,5.08,5.83,3.59,7.98,4.4,264.44,9.45,10.23,19.66,16.73
2018-01-04,4.48,97.9,7.87,12.8,3.89,8.91,236.0,5.43,92.94,5.58,4.52,5.05,5.14,7.57,10.26,2.69,237.31,11.38,5.75,17.12,10.96
2018-01-05,2.46,98.02,4.42,7.72,1.63,6.09,249.94,4.76,96.31,3.31,2.83,3.07,3.05,4.15,5.75,1.59,251.12,7.58,2.64,10.22,6.34
2018-01-06,0.93,99.89,4.8,6.66,1.66,5.01,84.12,4.27,94.69,2.23,1.47,1.85,1.91,5.62,4.97,-0.64,84.5,7.77,2.25,10.02,6.94
2018-01-07,0.01,101.5,6.23,7.87,5.41,2.45,47.69,3.36,91.69,-0.13,-1.49,-0.81,-0.83,5.58,3.49,-2.1,48.75,2.09,8.3,10.4,9.48
2018-01-08,0.2,100.98,4.88,5.8,3.0,2.8,75.12,3.6,94.88,-0.04,-0.81,-0.42,-0.45,5.1,2.64,-2.46,76.19,4.29,5.2,9.48,7.49
2018-01-09,0.67,99.42,3.83,5.62,2.74,2.88,133.75,4.58,98.12,2.7,2.46,2.58,2.49,4.04,5.01,0.97,134.75,4.93,3.38,8.3,5.85
2018-01-10,3.4,99.19,3.1,5.16,2.2,2.96,269.56,5.31,97.31,4.86,4.48,4.67,4.29,4.85,7.62,2.76,269.75,4.09,3.83,7.91,5.13
2018-01-11,0.54,100.62,3.48,4.38,1.82,2.55,306.38,4.94,98.0,3.98,3.73,3.86,3.78,3.06,5.4,2.34,307.38,2.86,3.81,6.67,5.41
2018-01-12,0.45,101.2,3.04,5.59,1.3,4.28,124.5,5.07,97.31,4.48,4.16,4.33,4.21,2.22,5.76,3.54,125.06,5.88,2.1,7.98,4.67
2018-01-13,0.24,100.67,5.49,6.91,3.36,3.55,140.0,4.82,94.5,4.12,3.33,3.73,3.89,3.41,6.07,2.66,141.06,3.55,5.52,9.07,7.67
2018-01-14,0.27,100.41,3.7,7.34,1.88,5.45,160.0,4.15,93.0,2.3,1.26,1.78,2.03,3.47,4.62,1.15,160.31,7.38,2.38,9.75,5.91
2018-01-15,8.03,98.26,8.52,10.86,7.27,3.59,235.62,5.55,93.88,5.86,4.96,5.41,5.44,6.33,9.23,2.9,237.25,4.48,9.94,14.41,11.56
2018-01-16,1.4,97.96,8.78,9.63,7.38,2.26,258.12,4.33,90.06,2.9,1.44,2.16,2.43,3.59,4.48,0.9,259.62,2.85,9.9,12.75,11.95
2018-01-17,3.67,98.82,9.05,10.93,6.19,4.74,253.56,4.15,87.56,2.87,0.98,1.93,2.44,4.39,5.11,0.71,255.0,5.6,8.82,14.43,12.23
2018-01-18,1.29,98.47,9.12,16.34,5.3,11.05,264.62,4.82,89.25,4.58,2.96,3.77,4.11,9.06,9.67,0.61,266.0,13.66,7.89,21.55,12.51
2018-01-19,0.35,99.34,6.33,7.64,5.63,2.01,249.69,4.03,93.88,1.58,0.69,1.14,1.35,4.38,4.49,0.11,251.19,2.83,7.48,10.3,8.62
2018-01-20,7.49,98.99,3.61,5.32,2.5,2.82,184.56,3.91,97.5,0.64,0.3,0.47,0.58,1.92,1.37,-0.55,185.12,3.73,3.36,7.08,5.04
2018-01-21,9.05,99.68,4.12,7.28,1.3,5.98,218.19,4.15,98.06,1.3,1.02,1.16,0.86,6.68,5.63,-1.05,219.75,8.41,2.3,10.7,6.42
2018-01-22,0.07,99.84,4.83,6.45,3.76,2.7,263.12,5.0,97.56,4.18,3.86,4.02,3.63,3.59,6.62,3.02,263.88,2.33,6.87,9.2,7.8
2018-01-23,1.54,99.89,7.77,9.85,5.25,4.6,212.12,6.41,96.0,7.75,7.15,7.45,7.25,7.77,11.43,3.66,213.38,6.48,7.16,13.64,10.84
2018-01-24,6.49,99.01,9.94,15.95,7.08,8.87,216.75,6.1,92.81,7.42,6.33,6.88,7.03,6.95,11.62,4.67,218.12,11.23,9.91,21.15,13.34
2018-01-25,0.5,99.26,6.35,7.27,3.75,3.52,208.62,5.13,94.5,4.93,4.11,4.51,4.67,3.95,7.86,3.9,209.88,4.55,5.48,10.03,8.7
2018-01-26,0.29,100.6,2.82,4.52,0.85,3.66,245.88,4.82,94.0,4.13,3.29,3.71,3.48,5.75,7.24,1.49,246.62,5.52,1.2,6.72,4.31
2018-01-27,2.27,101.02,6.92,9.7,3.7,5.99,218.06,5.62,97.0,5.7,5.32,5.51,5.3,8.16,9.59,1.43,219.44,5.6,7.35,12.95,9.72
2018-01-28,0.35,101.43,8.12,10.3,5.59,4.72,247.19,7.02,93.06,9.9,8.84,9.37,9.49,4.64,12.53,7.9,248.69,5.55,8.53,14.09,11.23
2018-01-29,2.32,101.28,7.79,11.53,3.34,8.19,271.81,5.68,91.69,6.74,5.52,6.13,6.15,9.21,10.04,0.83,272.88,8.61,6.9,15.5,11.31
2018-01-30,0.44,101.14,4.66,8.51,3.16,5.35,232.62,4.33,92.06,2.88,1.92,2.4,2.74,7.53,7.23,-0.3,233.44,6.85,4.73,11.58,6.77
2018-01-31,3.25,98.97,8.16,9.84,6.7,3.14,252.5,4.7,88.94,4.32,2.62,3.47,3.96,5.44,7.09,1.65,253.94,3.48,9.34,12.82,11.08
2018-02-01,0.94,99.02,7.48,10.22,6.05,4.17,299.0,4.27,90.69,2.96,1.54,2.25,2.58,5.07,5.96,0.89,300.25,4.1,9.13,13.23,10.36
2018-02-02,0.12,99.79,5.38,7.62,2.57,5.06,313.81,4.21,93.12,2.17,1.43,1.8,1.71,7.52,6.38,-1.14,314.81,4.52,5.35,9.87,7.86
2018-02-03,5.71,99.51,2.58,4.91,0.37,4.55,161.75,4.09,97.25,1.36,0.99,1.18,1.33,1.54,2.3,0.76,161.75,6.95,0.45,7.4,3.88
2018-02-04,0.36,101.32,4.84,6.65,3.79,2.85,33.06,3.6,91.5,0.69,-0.58,0.06,0.26,5.6,4.1,-1.5,33.88,2.32,6.21,8.53,7.65
2018-02-05,0.13,101.48,3.64,5.1,2.33,2.77,52.19,3.3,92.5,-0.73,-1.79,-1.26,-1.2,6.24,3.08,-3.17,52.81,3.04,4.32,7.36,6.2
2018-02-06,0.57,100.61,2.87,5.1,1.77,3.34,271.94,3.23,91.38,-0.82,-2.1,-1.46,-1.02,4.95,2.19,-2.77,272.62,4.84,2.7,7.55,4.49
2018-02-07,0.02,100.77,3.8,5.4,2.02,3.38,309.06,3.05,87.69,-0.82,-2.88,-1.85,-1.27,6.65,3.26,-3.39,309.75,4.46,3.78,8.24,5.79
2018-02-08,3.74,100.17,6.71,10.16,3.29,6.88,204.56,4.27,96.94,1.81,1.37,1.59,1.45,6.95,4.47,-2.49,205.5,6.88,6.88,13.75,9.41
2018-02-09,4.34,99.71,7.14,10.02,4.06,5.97,276.75,4.09,91.38,2.12,0.87,1.5,1.73,6.68,4.63,-2.05,277.81,6.4,6.54,12.95,10.07
2018-02-10,3.24,99.42,7.73,11.3,3.49,7.81,214.44,4.94,96.62,3.52,3.05,3.29,3.25,10.91,8.89,-2.03,215.62,9.82,5.62,15.44,10.42
2018-02-11,0.57,98.95,9.38,12.37,6.52,5.84,279.0,3.97,84.88,2.69,0.37,1.52,2.31,6.47,6.21,-0.25,280.31,7.16,9.29,16.45,12.63
2018-02-12,0.02,99.86,6.14,7.41,4.61,2.8,238.75,3.6,88.25,1.11,-0.84,0.13,0.83,7.2,5.51,-1.69,239.81,1.97,7.47,9.44,8.72
2018-02-13,2.93,98.82,6.5,10.97,1.64,9.33,216.81,4.15,95.62,1.5,0.94,1.22,1.09,5.78,3.99,-1.79,217.88,12.04,2.39,14.43,8.93
2018-02-14,4.63,98.89,7.35,12.48,1.66,10.82,187.69,4.21,93.94,1.83,0.88,1.36,1.58,8.0,6.14,-1.86,188.62,13.7,2.48,16.18,9.84
2018-02-15,0.38,99.55,7.02,10.16,5.38,4.77,239.81,4.46,85.44,4.38,1.87,3.13,4.06,6.99,7.23,0.23,240.81,5.38,7.71,13.09,9.76
2018-02-16,0.04,100.97,4.38,5.34,2.91,2.44,216.88,4.09,90.69,2.47,1.05,1.76,2.29,8.8,7.9,-0.89,217.62,3.13,5.36,8.5,6.78
2018-02-17,0.16,100.83,3.9,5.35,2.59,2.76,199.5,4.58,92.5,3.59,2.63,3.11,3.44,6.55,7.94,1.4,200.12,1.7,5.08,6.78,5.94
2018-02-18,0.99,100.77,4.02,4.96,3.04,1.92,178.06,5.07,96.81,4.37,3.95,4.16,4.3,4.89,7.03,2.14,178.75,1.77,4.84,6.61,5.73
2018-02-19,3.9,100.4,4.55,6.15,3.26,2.89,289.31,6.23,95.75,7.51,6.89,7.2,7.26,6.25,10.91,4.66,290.31,2.73,5.62,8.34,6.73
2018-02-20,1.0,100.91,6.8,9.34,4.1,5.23,257.5,5.25,87.06,6.67,4.53,5.6,6.54,4.73,9.19,4.46,258.44,5.92,6.03,11.95,9.44
2018-02-21,0.72,101.44,2.85,3.75,1.77,1.98,47.94,4.58,91.38,4.03,2.69,3.36,4.19,5.29,7.4,2.11,47.94,3.18,3.09,6.28,4.34
2018-02-22,0.18,101.21,3.67,5.16,2.66,2.51,96.06,3.42,85.12,1.09,-1.36,-0.13,1.08,8.65,4.97,-3.68,96.38,2.66,4.52,7.18,5.77
2018-02-23,0.04,100.95,5.0,7.22,3.36,3.86,98.31,3.11,85.19,-0.19,-2.65,-1.42,-0.17,8.55,4.92,-3.64,99.06,4.55,4.59,9.14,7.26
2018-02-24,0.01,101.07,5.74,7.7,3.74,3.97,86.81,2.93,83.38,-0.48,-3.37,-1.92,-0.59,8.84,5.01,-3.82,87.94,3.62,6.35,9.97,8.23
2018-02-25,0.0,101.62,5.52,7.41,4.29,3.12,80.69,2.62,78.38,-1.04,-4.78,-2.92,-1.11,7.73,4.01,-3.71,81.56,2.09,7.18,9.27,7.98
2018-02-26,0.17,101.93,5.45,6.95,4.31,2.64,62.12,2.62,81.62,-1.72,-4.69,-3.2,-1.74,4.49,0.92,-3.57,62.81,1.91,6.71,8.61,7.63
2018-02-27,0.91,101.23,4.36,6.15,2.87,3.28,41.31,2.62,84.06,-2.14,-4.71,-3.42,-2.09,3.92,0.05,-3.88,41.94,3.63,4.02,7.66,6.16
2018-02-28,0.93,100.53,7.08,9.27,4.62,4.66,68.12,2.14,80.0,-4.12,-7.32,-5.72,-3.97,4.74,-1.96,-6.7,69.12,5.65,6.26,11.91,9.14
2018-03-01,1.96,99.16,11.11,12.81,8.18,4.63,74.5,2.2,78.0,-3.73,-7.17,-5.45,-3.77,3.7,-2.28,-5.99,75.69,5.62,11.05,16.67,14.41
2018-03-02,2.75,98.25,11.42,13.23,8.2,5.03,76.12,2.56,80.75,-2.36,-5.38,-3.87,-2.42,2.57,-0.87,-3.44,77.25,6.41,10.62,17.02,14.74
2018-03-03,2.06,98.06,6.8,7.93,5.55,2.38,80.06,3.48,93.0,-0.42,-1.52,-0.96,-0.36,5.0,2.46,-2.54,81.5,2.61,7.67,10.28,8.86
2018-03-04,2.82,97.65,4.36,5.16,3.22,1.94,139.81,4.58,98.25,2.27,2.05,2.16,1.88,5.36,5.59,0.23,141.38,3.0,5.83,8.83,6.82
2018-03-05,5.41,97.49,4.52,6.01,3.6,2.41,160.62,4.7,95.56,3.14,2.47,2.8,2.83,6.97,7.94,0.97,161.88,4.62,4.62,9.24,6.95
2018-03-06,1.21,97.49,2.77,4.81,1.2,3.62,216.38,4.7,91.81,3.77,2.55,3.16,2.52,6.02,7.23,1.21,217.12,6.27,1.68,7.95,4.2
2018-03-07,1.07,98.07,3.04,5.44,0.29,5.14,233.56,4.46,92.12,3.1,1.91,2.51,1.97,6.67,7.76,1.09,233.5,7.6,0.41,8.02,4.73
2018-03-08,2.73,98.16,6.62,9.74,4.06,5.67,237.69,4.58,90.56,3.78,2.33,3.05,3.55,6.2,7.48,1.28,238.81,5.3,7.05,12.35,9.52
2018-03-09,7.8,98.77,3.79,6.42,1.98,4.43,163.88,4.7,92.0,3.99,2.75,3.37,4.23,7.75,8.27,0.52,164.94,6.27,2.16,8.43,5.06
2018-03-10,6.27,98.04,5.2,6.94,2.95,3.99,193.19,7.02,96.0,8.83,8.28,8.55,8.47,6.12,12.11,5.98,194.31,3.96,5.48,9.45,7.94
2018-03-11,4.47,97.87,4.17,6.12,0.92,5.2,113.88,6.1,90.25,7.94,6.37,7.15,8.24,7.39,12.43,5.04,114.81,7.82,1.06,8.88,5.47
2018-03-12,7.92,97.78,4.44,6.83,3.09,3.73,175.88,5.62,95.75,5.72,5.11,5.41,5.76,4.59,8.01,3.42,176.69,5.34,3.56,8.91,5.81
2018-03-13,0.58,99.36,3.23,4.72,1.84,2.88,268.12,5.0,87.19,5.8,3.73,4.76,5.78,8.71,10.02,1.31,268.56,3.61,3.05,6.65,4.7
2018-03-14,0.24,98.82,7.93,10.45,3.3,7.14,145.38,4.94,83.0,6.28,3.49,4.89,6.13,10.59,11.45,0.87,146.81,6.55,6.89,13.45,10.77
2018-03-15,6.81,97.67,5.88,9.12,4.09,5.02,127.31,5.92,91.81,7.17,5.9,6.53,7.04,5.75,10.98,5.23,128.88,6.67,5.91,12.59,8.03
2018-03-16,1.76,98.58,4.35,8.4,1.78,6.62,128.19,5.55,86.56,7.31,5.0,6.15,7.61,8.6,11.96,3.36,129.62,7.96,2.69,10.65,5.77
2018-03-17,2.2,99.64,10.3,12.22,8.95,3.27,61.5,2.93,78.94,-0.32,-3.63,-1.98,-0.14,4.95,2.62,-2.33,62.62,4.14,11.25,15.39,13.32
2018-03-18,1.22,99.88,9.45,11.37,6.5,4.86,64.0,2.62,78.25,-1.36,-4.75,-3.06,-1.29,2.78,0.37,-2.42,65.06,5.16,9.27,14.43,12.4
2018-03-19,0.04,100.56,8.1,10.88,5.12,5.76,47.5,2.81,76.12,-0.05,-4.02,-2.03,-0.13,7.41,3.73,-3.67,48.38,5.23,8.57,13.8,11.23
2018-03-20,0.49,101.63,4.97,7.41,2.35,5.05,139.56,4.03,89.06,2.65,0.94,1.8,2.48,8.48,7.53,-0.95,155.19,5.12,4.38,9.51,7.23
2018-03-21,0.04,101.68,4.77,6.93,2.84,4.1,280.94,3.72,81.31,2.92,-0.1,1.41,2.96,12.05,8.73,-3.33,281.5,4.37,4.52,8.88,6.96
2018-03-22,0.05,100.44,5.91,7.97,4.86,3.11,245.44,4.76,83.62,5.98,3.19,4.58,6.29,8.17,10.82,2.65,246.5,5.17,5.84,11.02,7.92
2018-03-23,1.78,98.6,6.22,9.55,1.73,7.82,210.38,5.43,85.75,7.2,4.83,6.01,7.11,6.19,10.9,4.71,211.38,9.34,3.34,12.69,8.62
2018-03-24,1.46,98.88,1.79,2.6,0.98,1.62,86.38,5.37,89.19,6.4,4.62,5.51,6.64,6.18,10.09,3.91,86.25,3.11,1.24,4.35,2.82
2018-03-25,0.04,99.88,3.27,4.27,2.68,1.59,338.94,4.7,82.31,6.06,2.87,4.47,6.35,10.2,11.67,1.48,339.38,2.97,3.88,6.84,5.01
2018-03-26,0.27,100.34,3.09,4.23,2.05,2.19,259.38,4.76,84.12,5.68,3.1,4.39,6.01,10.43,10.89,0.46,260.0,4.91,2.25,7.16,4.86
2018-03-27,6.39,99.32,5.5,7.94,3.24,4.7,239.56,5.49,90.31,6.53,5.01,5.77,6.35,9.39,12.01,2.62,240.69,5.47,4.99,10.46,7.94
2018-03-28,5.98,99.04,3.42,5.91,1.05,4.86,281.62,4.58,91.62,3.61,2.43,3.02,3.51,6.9,6.72,-0.19,282.06,5.47,2.03,7.49,5.22
2018-03-29,6.14,98.7,4.94,7.23,3.07,4.16,165.75,4.64,91.0,3.77,2.47,3.12,4.04,7.75,7.38,-0.37,166.81,5.11,4.09,9.2,6.56
2018-03-30,10.04,98.31,4.46,6.63,2.38,4.25,91.38,5.07,92.56,4.87,3.74,4.3,5.12,4.92,7.62,2.7,92.69,5.24,3.27,8.52,5.74
2018-03-31,4.0,98.55,5.78,7.63,4.61,3.02,125.06,4.82,89.88,4.64,3.05,3.84,4.91,5.91,8.31,2.39,126.38,3.72,5.79,9.51,7.53
2018-04-01,3.29,99.8,3.59,5.34,1.42,3.92,151.75,4.21,84.94,3.91,1.44,2.68,4.57,6.8,7.25,0.45,153.0,5.45,1.57,7.02,4.94
2018-04-02,17.83,98.45,6.12,7.05,4.84,2.2,154.62,5.49,97.38,5.01,4.65,4.83,4.69,7.88,8.8,0.93,156.19,3.41,6.95,10.35,8.6
2018-04-03,1.57,97.98,6.3,9.09,4.55,4.53,193.25,6.47,90.12,8.79,7.15,7.97,8.48,6.75,12.81,6.06,194.25,4.88,6.91,11.8,9.07
2018-04-04,4.41,98.02,6.74,8.98,4.46,4.52,200.75,6.1,91.25,7.6,6.23,6.92,7.57,8.09,10.91,2.82,202.06,5.23,6.35,11.59,9.05
2018-04-05,0.02,100.09,4.51,8.12,1.92,6.2,240.69,3.91,74.0,5.26,0.33,2.8,5.82,11.6,11.12,-0.49,241.69,8.74,2.12,10.88,6.5
2018-04-06,0.0,99.73,6.2,9.67,2.74,6.93,157.69,5.43,84.25,7.47,4.83,6.15,7.29,10.75,13.08,2.32,158.69,6.82,5.55,12.37,9.02
2018-04-07,2.56,99.3,3.42,5.88,0.29,5.59,179.69,7.02,94.56,9.21,8.51,8.87,8.67,8.56,14.19,5.62,180.12,7.29,0.41,7.7,5.15
2018-04-08,1.71,99.62,2.23,3.26,1.42,1.84,109.44,5.98,91.25,7.69,6.33,7.01,7.78,6.38,11.3,4.93,109.69,3.13,2.02,5.15,3.28
2018-04-09,7.35,99.41,3.49,5.2,1.27,3.93,64.81,6.04,91.88,7.69,6.39,7.05,8.01,6.19,11.41,5.23,65.25,4.94,1.94,6.88,4.44
2018-04-10,7.77,99.04,3.68,4.78,1.84,2.93,58.5,6.35,94.06,7.9,6.99,7.44,8.22,6.17,11.33,5.15,59.88,5.08,2.11,7.19,5.16
2018-04-11,3.96,99.53,4.6,5.72,3.55,2.16,43.44,5.98,95.88,6.93,6.33,6.63,7.08,2.9,8.43,5.53,44.31,2.59,4.77,7.35,5.97
2018-04-12,1.56,99.23,4.58,5.3,3.7,1.6,32.69,5.8,96.12,6.37,5.81,6.09,6.56,3.66,8.73,5.06,33.75,1.62,4.86,6.48,5.83
2018-04-13,5.4,99.45,2.88,4.48,1.42,3.05,260.0,6.04,92.69,7.5,6.4,6.95,7.68,6.31,11.02,4.71,260.69,3.27,2.22,5.48,4.35
2018-04-14,0.09,100.29,2.51,4.62,1.55,3.08,198.06,6.71,83.94,10.77,8.0,9.39,11.33,10.82,16.36,5.54,198.31,5.3,2.29,7.59,3.88
2018-04-15,1.66,99.59,5.02,7.0,3.84,3.16,155.94,6.84,91.44,9.58,8.19,8.88,9.62,7.02,13.55,6.53,156.81,4.17,4.81,8.98,6.89
2018-04-16,0.12,99.92,6.55,8.22,5.45,2.77,210.12,6.04,79.62,10.16,6.55,8.36,10.39,7.01,14.48,7.48,211.12,2.63,7.82,10.46,8.94
2018-04-17,0.54,100.43,8.48,10.86,6.3,4.56,187.88,7.26,87.5,11.23,9.19,10.21,11.02,7.01,14.53,7.52,189.31,4.73,9.48,14.2,11.55
2018-04-18,0.09,101.23,5.66,7.33,4.62,2.7,174.88,8.36,82.75,14.55,11.4,12.98,14.41,11.34,20.86,9.52,175.62,3.62,6.29,9.91,8.42
2018-04-19,0.0,101.08,3.03,4.91,1.95,2.95,229.38,8.67,78.81,15.9,11.87,13.88,15.72,15.88,23.74,7.87,229.12,5.89,2.65,8.54,5.15
2018-04-20,0.01,101.16,3.14,3.91,2.45,1.46,259.06,7.81,81.69,13.61,10.44,12.02,13.89,11.48,19.58,8.11,273.81,4.38,3.32,7.7,5.08
2018-04-21,0.63,100.67,4.07,5.39,2.59,2.8,124.56,8.42,82.88,14.33,11.19,12.76,14.46,15.02,21.62,6.58,125.56,5.11,3.85,8.96,6.27
2018-04-22,1.15,99.71,5.92,7.74,4.89,2.85,222.88,7.93,82.0,13.64,10.43,12.03,13.69,10.8,18.33,7.52,223.12,3.3,6.36,9.66,8.28
