date,Rainfall,T2M,RH2M,SP,WS10M,WD10M,season
1991-01-16,0.6,-3.68,99.5,97.15,5.29,139.12,4
1991-01-17,2.66,-0.27,98.88,96.57,6.44,180.12,4
1991-01-18,9.13,1.13,97.56,96.46,8.43,174.44,4
1991-01-19,5.47,1.4,97.62,96.82,8.5,220.06,4
1991-01-20,5.32,4.34,96.75,97.41,9.27,256.88,4
1991-01-21,0.34,0.59,98.0,99.05,2.12,214.5,4
1991-01-22,0.76,3.03,99.31,99.3,2.6,237.12,4
1991-01-23,1.89,3.62,98.75,98.91,3.32,248.81,4
1991-01-24,0.79,2.47,98.5,98.91,2.18,125.19,4
1991-01-25,0.33,0.15,94.31,98.53,3.48,206.94,4
1991-01-26,0.83,0.75,99.12,98.57,2.79,241.88,4
1991-01-27,0.45,0.17,97.75,98.68,2.29,194.0,4
1991-01-28,0.63,-1.22,97.06,98.04,5.42,168.5,4
1991-01-29,4.18,-0.54,97.94,97.52,3.52,177.06,4
1991-01-30,1.52,-0.6,96.5,97.71,3.48,309.94,4
1991-01-31,0.35,-2.34,96.94,97.87,2.62,109.25,4
1991-02-01,0.33,-2.39,97.0,97.7,2.75,116.44,4
1991-02-02,0.42,-2.18,98.12,98.32,3.45,115.69,4
1991-02-03,1.42,-2.17,97.81,98.05,6.02,145.0,4
1991-02-04,1.2,-3.34,95.12,98.72,3.91,124.25,4
1991-02-05,0.27,-3.35,94.75,98.96,4.44,128.62,4
1991-02-06,0.47,-3.38,95.31,98.63,5.65,118.69,4
1991-02-07,1.06,-3.05,92.38,98.21,7.05,78.0,4
1991-02-08,2.21,-2.32,93.75,97.12,7.22,69.0,4
1991-02-09,1.11,-3.34,94.31,96.69,5.58,45.56,4
1991-02-10,0.24,-5.09,96.69,97.03,3.85,218.31,4
1991-02-11,0.93,-3.06,97.31,97.3,2.79,314.69,4
1991-02-12,0.18,-3.01,96.81,97.22,2.62,272.56,4
1991-02-13,0.03,-4.39,95.06,97.68,2.34,313.12,4
1991-02-14,9.5,-2.05,98.69,96.8,3.6,204.19,4
1991-02-15,3.95,-0.42,97.81,95.56,3.09,96.94,4
1991-02-16,0.1,-2.81,93.19,96.22,2.55,9.88,4
1991-02-17,0.97,-2.47,92.06,96.56,1.74,241.25,4
1991-02-18,0.38,-2.65,93.19,96.7,2.98,146.19,4
1991-02-19,4.71,0.78,98.25,95.78,7.15,225.75,4
1991-02-20,3.39,1.19,97.81,95.14,3.9,219.94,4
1991-02-21,8.66,-0.55,98.19,94.86,3.38,152.88,4
1991-02-22,11.77,0.19,96.38,94.45,6.46,224.44,4
1991-02-23,8.0,4.5,98.69,94.82,8.35,223.12,4
1991-02-24,3.3,3.17,97.0,96.21,6.15,243.38,4
1991-02-25,0.38,1.57,96.94,97.23,4.59,184.19,4
1991-02-26,12.26,4.56,97.88,96.55,7.12,162.0,4
1991-02-27,4.05,2.93,96.88,96.59,5.29,135.06,4
1991-02-28,4.09,0.54,95.5,96.2,1.45,248.94,4
1991-03-01,0.48,0.26,92.56,96.42,1.88,264.94,1
1991-03-02,3.39,-0.2,96.5,95.87,6.27,134.38,1
1991-03-03,4.15,0.71,97.94,96.31,4.09,209.69,1
1991-03-04,11.95,0.28,96.75,96.47,7.77,129.94,1
1991-03-05,8.98,3.06,98.12,95.17,5.77,184.38,1
1991-03-06,0.49,3.25,97.81,95.47,3.41,85.81,1
1991-03-07,1.68,3.4,97.81,94.97,5.12,63.94,1
1991-03-08,6.92,3.58,97.69,94.53,4.79,81.5,1
1991-03-09,3.04,3.18,98.0,94.64,4.98,96.06,1
1991-03-10,0.96,3.83,99.06,95.43,2.3,220.75,1
1991-03-11,0.14,5.25,94.56,96.23,2.7,168.19,1
1991-03-12,4.02,6.01,98.5,96.17,4.02,144.38,1
1991-03-13,3.96,6.76,97.56,96.36,2.73,229.81,1
1991-03-14,2.09,5.06,94.31,96.25,3.63,244.38,1
1991-03-15,7.46,4.51,97.38,95.59,5.21,153.06,1
1991-03-16,8.12,6.81,95.62,94.97,4.77,168.25,1
1991-03-17,6.25,5.08,96.62,95.12,3.84,213.12,1
1991-03-18,18.58,4.35,97.31,95.34,7.12,185.31,1
1991-03-19,14.2,6.34,94.0,94.63,10.27,249.06,1
1991-03-20,4.31,4.89,97.94,95.35,3.91,238.94,1
1991-03-21,1.71,3.01,91.06,95.4,5.69,315.44,1
1991-03-22,1.68,1.3,91.88,96.23,6.76,320.06,1
1991-03-23,0.4,2.53,90.81,96.87,3.78,335.56,1
1991-03-24,0.01,4.05,84.81,97.73,1.5,271.81,1
1991-03-25,0.06,3.3,90.12,98.52,3.8,125.19,1
1991-03-26,0.14,2.84,91.5,98.26,6.91,100.19,1
1991-03-27,0.14,3.83,89.19,98.27,3.24,80.81,1
1991-03-28,0.08,3.81,88.75,99.02,3.57,94.06,1
1991-03-29,0.31,2.15,95.38,98.71,4.09,217.06,1
1991-03-30,1.53,6.19,94.06,98.16,4.45,279.56,1
1991-03-31,2.46,6.52,96.56,97.32,7.09,255.38,1
1991-04-01,10.72,7.26,96.75,95.01,10.95,236.38,1
1991-04-02,6.4,5.12,89.0,93.85,9.34,234.12,1
1991-04-03,6.71,3.19,94.25,94.3,5.7,228.31,1
1991-04-04,14.51,2.85,96.75,93.07,7.28,139.25,1
1991-04-05,3.55,3.99,92.44,94.05,4.75,252.88,1
1991-04-06,11.52,2.23,95.88,94.97,7.89,186.31,1
1991-04-07,11.86,4.08,93.0,94.84,11.87,241.0,1
1991-04-08,4.18,3.47,88.5,96.47,7.97,254.81,1
1991-04-09,9.65,5.87,97.06,96.79,7.57,207.12,1
1991-04-10,11.73,6.76,97.06,96.42,7.28,190.5,1
1991-04-11,14.26,7.01,95.81,95.93,9.62,198.94,1
1991-04-12,17.2,4.29,92.81,97.01,5.02,86.5,1
1991-04-13,0.18,4.96,84.38,98.5,3.76,59.94,1
1991-04-14,0.0,6.25,80.25,98.99,1.71,151.5,1
1991-04-15,0.0,8.05,83.75,98.9,2.19,197.0,1
1991-04-16,0.03,2.05,83.12,98.89,6.52,53.12,1
1991-04-17,0.44,1.55,83.19,98.4,5.77,247.44,1
1991-04-18,1.91,2.93,85.88,97.07,9.24,278.06,1
1991-04-19,0.61,0.83,82.94,97.77,6.84,34.12,1
1991-04-20,1.7,0.85,85.56,97.28,3.4,266.06,1
1991-04-21,2.04,3.8,87.12,96.53,6.7,305.25,1
1991-04-22,0.54,2.8,85.12,97.25,4.39,304.5,1
1991-04-23,3.53,4.56,95.69,97.03,4.38,214.88,1
1991-04-24,4.46,5.75,90.69,96.45,7.29,175.62,1
1991-04-25,0.58,5.92,85.44,96.74,5.7,148.38,1
1991-04-26,0.01,4.64,82.44,97.11,5.05,137.69,1
1991-04-27,0.02,4.29,81.88,97.07,5.9,126.38,1
1991-04-28,0.46,3.85,85.06,97.39,5.42,118.69,1
1991-04-29,1.01,4.71,86.31,97.17,8.28,106.25,1
1991-04-30,0.29,5.12,81.44,97.69,6.84,60.69,1
1991-05-01,0.03,4.94,78.69,98.41,5.88,158.31,1
1991-05-02,0.3,6.48,81.5,98.38,6.34,341.5,1
1991-05-03,3.88,5.87,93.12,97.93,5.66,326.25,1
1991-05-04,0.39,6.65,82.31,97.71,5.48,29.62,1
1991-05-05,0.03,6.57,79.88,97.64,3.18,26.25,1
1991-05-06,3.66,6.16,86.12,96.97,2.8,265.12,1
1991-05-07,1.72,6.02,82.38,97.08,3.76,63.0,1
1991-05-08,0.02,5.93,73.62,97.19,2.8,214.38,1
1991-05-09,0.86,5.76,92.0,97.12,3.22,250.44,1
1991-05-10,1.77,5.54,89.56,96.94,5.07,254.62,1
1991-05-11,0.63,7.22,83.88,96.91,4.66,291.94,1
1991-05-12,4.24,6.48,93.5,97.05,5.66,246.06,1
1991-05-13,5.67,7.22,88.25,97.24,4.54,279.62,1
1991-05-14,0.53,5.56,83.31,98.34,5.23,305.5,1
1991-05-15,1.3,7.55,86.19,98.29,7.84,314.56,1
1991-05-16,2.5,6.3,90.94,98.15,5.13,322.19,1
1991-05-17,0.32,8.12,86.5,97.95,2.91,301.12,1
1991-05-18,2.07,7.97,92.38,97.53,4.2,253.25,1
1991-05-19,0.89,8.22,88.94,97.17,6.42,254.5,1
1991-05-20,2.22,9.83,94.44,97.25,8.21,263.94,1
1991-05-21,0.58,8.8,87.19,97.96,8.83,265.5,1
1991-05-22,0.26,7.63,83.81,98.66,6.1,298.5,1
1991-05-23,0.94,8.53,89.06,98.68,2.02,297.44,1
1991-05-24,0.22,11.35,85.94,98.41,3.8,301.5,1
1991-05-25,0.54,10.26,87.81,98.36,3.62,309.19,1
1991-05-26,0.91,10.94,88.06,98.59,3.59,310.38,1
1991-05-27,0.15,12.11,83.5,98.64,2.84,226.38,1
1991-05-28,0.03,11.2,78.25,98.5,2.2,63.56,1
1991-05-29,0.07,12.12,83.44,98.21,3.3,77.0,1
1991-05-30,0.03,12.01,79.5,98.12,3.16,74.62,1
1991-05-31,0.08,11.69,78.38,98.01,2.52,63.06,1
1991-06-01,0.27,8.18,73.31,97.95,2.14,122.19,2
1991-06-02,15.27,5.19,84.69,96.89,5.05,57.62,2
1991-06-03,2.07,3.9,84.0,96.97,4.69,346.88,2
1991-06-04,1.14,5.56,77.69,96.83,3.26,312.75,2
1991-06-05,0.08,8.18,70.06,96.27,1.71,192.44,2
1991-06-06,0.76,8.3,76.75,95.92,2.82,50.25,2
1991-06-07,1.54,7.98,77.88,96.07,2.01,163.69,2
1991-06-08,7.6,8.45,82.06,95.87,5.36,145.19,2
1991-06-09,18.74,9.22,92.5,94.48,3.9,190.56,2
1991-06-10,2.56,9.07,86.75,95.5,6.75,296.94,2
1991-06-11,5.12,7.8,89.69,96.0,4.84,218.38,2
1991-06-12,12.05,8.2,90.94,94.69,5.2,211.12,2
1991-06-13,8.67,7.98,90.38,94.77,5.81,273.81,2
1991-06-14,1.96,9.19,85.25,95.75,5.01,298.12,2
1991-06-15,4.25,9.18,85.25,96.11,2.34,198.75,2
1991-06-16,0.79,8.39,83.38,96.49,4.98,318.12,2
1991-06-17,2.67,7.73,85.0,96.7,4.79,310.31,2
1991-06-18,4.49,7.94,88.69,96.33,4.4,310.0,2
1991-06-19,2.05,8.8,82.81,96.23,2.68,74.75,2
1991-06-20,1.19,10.44,79.69,96.25,2.01,245.56,2
1991-06-21,6.8,9.93,89.81,95.74,4.15,143.62,2
1991-06-22,3.72,10.19,88.19,95.91,3.03,202.06,2
1991-06-23,4.22,11.73,85.12,96.42,2.04,222.12,2
1991-06-24,3.37,12.6,84.62,96.67,2.84,196.69,2
1991-06-25,9.29,12.48,88.75,95.99,4.05,218.31,2
1991-06-26,3.22,10.77,83.38,95.89,4.59,277.12,2
1991-06-27,1.96,10.92,81.5,96.51,1.91,140.12,2
1991-06-28,0.1,10.31,82.0,97.2,3.79,305.06,2
1991-06-29,10.83,9.13,89.44,97.11,2.78,219.12,2
1991-06-30,7.07,12.28,91.12,96.66,3.58,237.88,2
1991-07-01,8.56,12.73,88.25,96.99,1.95,122.5,2
1991-07-02,1.39,12.71,87.19,97.65,2.94,70.75,2
1991-07-03,1.42,13.63,90.94,98.12,5.03,66.5,2
1991-07-04,0.08,16.19,86.06,98.45,4.53,92.94,2
1991-07-05,0.01,15.71,84.0,98.1,6.16,80.31,2
1991-07-06,0.03,16.22,83.06,97.62,6.57,84.38,2
1991-07-07,1.69,17.5,86.69,97.37,3.26,113.38,2
1991-07-08,15.9,15.14,91.31,96.18,4.19,126.81,2
1991-07-09,9.07,11.98,89.12,96.42,6.45,243.62,2
1991-07-10,1.46,13.66,87.81,97.17,5.5,175.19,2
1991-07-11,13.61,13.78,92.56,96.19,5.68,166.0,2
1991-07-12,8.4,10.81,89.56,95.81,6.7,222.56,2
1991-07-13,9.87,11.23,94.06,95.92,8.63,248.06,2
1991-07-14,3.62,11.53,88.5,96.48,4.68,251.81,2
1991-07-15,10.63,11.7,90.31,96.21,3.22,188.38,2
1991-07-16,4.28,11.4,87.75,96.39,5.04,269.75,2
1991-07-17,2.91,11.58,85.69,96.72,3.69,244.12,2
1991-07-18,6.22,11.44,91.56,95.73,3.98,207.56,2
1991-07-19,5.71,13.47,85.69,96.2,2.3,257.75,2
1991-07-20,2.51,13.24,83.0,96.94,1.38,153.5,2
1991-07-21,0.71,13.12,85.06,97.33,1.7,168.38,2
1991-07-22,5.19,12.73,94.0,97.07,3.79,158.56,2
1991-07-23,13.87,14.16,93.19,95.95,5.02,151.44,2
1991-07-24,0.57,14.12,85.0,95.9,2.34,72.19,2
1991-07-25,0.02,15.89,81.06,96.87,2.39,126.12,2
1991-07-26,1.02,14.19,88.44,97.05,3.44,239.19,2
1991-07-27,5.08,15.3,92.69,96.62,6.91,195.31,2
1991-07-28,4.17,15.69,87.94,96.85,4.75,196.69,2
1991-07-29,0.49,15.81,88.19,97.06,4.66,98.75,2
1991-07-30,0.42,15.41,90.56,96.91,7.09,87.44,2
1991-07-31,0.48,16.26,87.19,96.51,6.35,80.69,2
1991-08-01,2.79,15.52,89.12,96.57,4.3,135.94,2
1991-08-02,1.34,13.94,85.06,97.2,3.22,214.44,2
1991-08-03,3.93,13.63,91.62,97.3,3.71,196.75,2
1991-08-04,7.27,12.98,89.75,97.22,5.06,207.44,2
1991-08-05,2.75,13.18,86.81,96.44,4.71,247.75,2
1991-08-06,4.5,12.4,85.06,96.3,1.71,255.56,2
1991-08-07,0.5,11.98,86.12,96.89,2.89,290.69,2
1991-08-08,2.37,11.73,89.06,97.36,4.37,247.0,2
1991-08-09,6.93,13.46,89.69,96.93,7.98,247.62,2
1991-08-10,2.32,12.91,92.88,97.05,5.46,254.06,2
1991-08-11,2.65,10.51,89.06,96.62,8.46,263.31,2
1991-08-12,2.49,10.75,87.75,96.89,5.27,265.56,2
1991-08-13,2.98,11.44,91.75,96.9,5.73,240.0,2
1991-08-14,1.09,11.55,92.06,97.0,4.3,223.12,2
1991-08-15,5.12,12.31,91.75,96.27,8.38,232.0,2
1991-08-16,9.23,11.41,88.88,96.38,6.9,251.06,2
1991-08-17,3.13,10.46,90.75,96.78,5.8,298.5,2
1991-08-18,0.45,10.57,85.69,97.51,3.44,277.62,2
1991-08-19,2.28,11.06,88.81,97.09,5.0,259.31,2
1991-08-20,0.28,11.74,87.62,97.0,6.63,235.31,2
1991-08-21,1.46,13.42,88.19,96.34,5.56,192.31,2
1991-08-22,2.26,15.25,91.19,95.78,5.04,137.38,2
1991-08-23,5.16,12.49,86.38,95.82,2.64,191.0,2
1991-08-24,0.59,12.13,89.31,97.08,3.84,270.44,2
1991-08-25,0.97,11.68,89.12,97.51,3.08,224.5,2
1991-08-26,0.53,13.1,91.88,97.67,3.56,250.25,2
1991-08-27,0.13,11.69,79.19,98.25,1.55,260.31,2
1991-08-28,0.59,13.06,90.12,98.23,2.73,186.5,2
1991-08-29,0.27,14.37,86.44,97.98,4.22,254.0,2
1991-08-30,0.05,15.73,84.44,98.09,1.95,176.0,2
1991-08-31,0.12,14.42,87.81,97.83,3.9,133.38,2
1991-09-01,0.04,13.87,83.62,97.63,2.36,127.06,3
1991-09-02,0.05,14.08,87.25,98.37,2.51,79.31,3
1991-09-03,0.01,15.23,84.81,98.72,1.55,96.81,3
1991-09-04,0.01,16.31,85.94,98.64,1.94,227.5,3
1991-09-05,0.4,14.05,89.19,98.46,3.12,251.56,3
1991-09-06,0.0,10.61,75.88,98.71,1.94,171.5,3
1991-09-07,0.01,11.8,86.75,98.35,2.41,261.38,3
1991-09-08,0.8,12.01,90.81,97.87,1.39,150.25,3
1991-09-09,0.47,12.8,88.38,97.3,1.99,249.62,3
1991-09-10,0.32,10.38,86.75,97.18,3.91,248.19,3
1991-09-11,0.01,6.67,78.25,97.59,2.53,49.75,3
1991-09-12,0.09,7.68,87.69,97.44,3.56,162.81,3
1991-09-13,5.5,13.02,95.62,96.67,6.5,194.94,3
1991-09-14,6.36,12.3,92.44,96.09,8.95,228.44,3
1991-09-15,0.88,11.01,89.38,96.82,4.04,241.62,3
1991-09-16,11.26,11.87,92.5,95.98,7.89,211.06,3
1991-09-17,2.75,11.53,89.94,96.51,8.41,243.31,3
1991-09-18,6.24,9.4,86.38,96.59,8.91,254.19,3
1991-09-19,4.84,8.79,94.81,96.72,7.1,247.75,3
1991-09-20,0.59,10.03,89.75,96.71,5.39,206.62,3
1991-09-21,16.24,9.69,95.38,95.22,8.68,207.69,3
1991-09-22,8.8,7.21,91.12,94.88,8.47,251.06,3
1991-09-23,13.97,9.0,94.56,95.05,6.85,234.38,3
1991-09-24,9.17,8.1,89.0,94.41,12.03,247.31,3
1991-09-25,1.52,7.26,88.94,95.42,3.02,261.56,3
1991-09-26,0.46,6.23,87.5,96.14,2.41,133.06,3
1991-09-27,3.91,5.12,94.25,95.83,3.65,103.5,3
1991-09-28,1.44,5.81,89.25,95.84,6.1,59.38,3
1991-09-29,1.94,5.07,88.94,96.15,3.25,30.44,3
1991-09-30,4.4,5.08,88.44,95.44,3.59,177.44,3
1991-10-01,8.57,6.77,92.5,94.82,12.06,272.06,3
1991-10-02,9.0,7.22,95.12,96.71,5.87,226.69,3
1991-10-03,4.99,7.79,85.75,96.41,10.76,242.25,3
1991-10-04,11.47,6.05,94.5,96.51,7.41,238.5,3
1991-10-05,1.63,5.31,92.94,96.49,4.88,272.88,3
1991-10-06,11.01,6.36,96.38,96.37,8.25,205.25,3
1991-10-07,6.08,7.51,92.06,95.42,6.88,184.56,3
1991-10-08,2.5,7.25,90.44,96.0,2.84,141.88,3
1991-10-09,0.16,7.01,93.38,97.42,4.72,51.19,3
1991-10-10,1.0,8.8,96.75,97.18,4.22,93.25,3
1991-10-11,0.58,10.15,96.31,96.4,5.9,91.5,3
1991-10-12,0.25,10.35,94.31,96.05,3.93,79.81,3
1991-10-13,1.13,9.33,94.44,95.96,3.2,161.94,3
1991-10-14,0.27,6.31,89.81,96.15,3.31,308.38,3
1991-10-15,2.75,5.52,92.56,96.09,3.26,215.62,3
1991-10-16,16.98,6.33,92.38,93.78,14.07,242.69,3
1991-10-17,6.86,4.27,92.44,94.02,13.3,298.81,3
1991-10-18,1.31,1.97,88.56,96.37,8.48,335.38,3
1991-10-19,0.36,1.75,87.81,97.78,5.64,328.94,3
1991-10-20,0.85,3.4,96.56,97.83,2.78,296.0,3
1991-10-21,0.51,5.67,96.69,98.03,2.85,303.12,3
1991-10-22,0.09,4.55,95.75,98.44,2.39,333.94,3
1991-10-23,0.23,4.8,96.81,98.62,2.55,332.5,3
1991-10-24,0.34,4.62,95.81,98.51,1.44,97.25,3
1991-10-25,0.79,4.05,95.69,98.0,1.97,155.06,3
1991-10-26,1.9,5.45,98.25,97.08,3.25,136.31,3
1991-10-27,0.52,5.33,96.31,96.69,3.41,136.94,3
1991-10-28,1.69,5.95,96.44,96.88,3.7,129.88,3
1991-10-29,9.05,8.12,97.0,96.58,7.81,132.25,3
1991-10-30,5.08,6.31,96.31,96.04,3.86,169.38,3
1991-10-31,16.28,4.98,97.25,94.98,9.14,149.62,3
1991-11-01,15.22,7.6,96.75,94.18,7.9,180.5,3
1991-11-02,5.4,4.7,94.88,94.08,7.11,241.38,3
1991-11-03,1.39,1.88,93.94,93.38,3.48,281.38,3
1991-11-04,3.23,2.68,92.88,94.33,8.6,327.06,3
1991-11-05,0.78,-0.05,94.69,96.48,4.45,313.12,3
1991-11-06,8.44,5.2,97.0,95.93,8.65,252.5,3
1991-11-07,7.8,4.7,96.06,95.36,8.12,267.06,3
1991-11-08,3.65,2.44,95.12,95.82,7.1,284.06,3
1991-11-09,1.05,0.65,94.69,97.0,4.01,297.38,3
1991-11-10,22.42,2.71,97.25,95.45,8.54,223.81,3
1991-11-11,5.6,2.09,92.94,95.19,8.83,254.88,3
1991-11-12,18.11,2.66,95.81,93.58,10.06,218.38,3
1991-11-13,4.43,0.01,96.19,93.06,4.44,230.88,3
1991-11-14,2.61,1.44,96.94,94.17,6.02,243.25,3
1991-11-15,0.19,-0.38,97.94,95.63,2.34,100.19,3
1991-11-16,0.74,-0.22,98.19,96.03,2.94,105.88,3
1991-11-17,2.55,-0.51,98.12,95.82,3.79,105.62,3
1991-11-18,10.39,1.41,97.06,95.31,8.2,62.69,3
1991-11-19,0.22,-0.28,96.94,97.68,4.63,120.38,3
1991-11-20,0.72,-0.42,97.62,98.03,2.92,278.94,3
1991-11-21,5.53,5.83,98.06,97.05,8.19,248.69,3
1991-11-22,2.93,6.8,98.0,96.73,6.62,220.12,3
1991-11-23,3.22,6.64,97.75,96.13,7.98,193.69,3
1991-11-24,13.41,6.52,96.69,95.57,9.78,178.25,3
1991-11-25,11.75,5.44,95.88,94.86,9.89,170.12,3
1991-11-26,3.29,5.33,96.31,96.03,6.0,227.19,3
1991-11-27,5.33,5.23,97.5,96.52,7.88,205.56,3
1991-11-28,3.55,4.33,95.5,96.43,7.02,233.19,3
1991-11-29,5.04,5.66,98.25,96.42,6.95,170.62,3
1991-11-30,2.36,6.61,98.25,96.71,4.12,215.25,3
1991-12-01,0.31,2.3,97.69,98.04,3.38,127.88,4
1991-12-02,1.11,4.55,98.94,98.41,3.36,222.94,4
1991-12-03,0.11,3.28,97.44,98.47,3.09,260.5,4
1991-12-04,0.31,1.99,96.62,98.62,2.33,133.44,4
1991-12-05,0.39,1.37,94.69,99.11,3.03,99.88,4
1991-12-06,0.07,-0.6,96.0,99.15,2.54,160.88,4
1991-12-07,0.29,1.33,99.0,98.58,3.6,195.0,4
1991-12-08,0.33,2.65,99.25,98.31,2.4,207.75,4
1991-12-09,0.28,1.1,98.38,98.51,2.77,171.75,4
1991-12-10,0.61,0.15,98.25,98.59,3.7,181.12,4
1991-12-11,0.16,-1.65,98.0,98.31,2.85,177.25,4
1991-12-12,2.95,4.4,98.75,97.9,6.22,235.0,4
1991-12-13,2.95,5.61,97.69,97.72,9.27,237.62,4
1991-12-14,2.74,5.17,97.38,97.62,6.38,233.62,4
1991-12-15,0.85,2.62,99.25,97.05,2.76,221.0,4
1991-12-16,1.57,3.08,97.75,96.6,4.18,194.38,4
1991-12-17,13.49,3.43,95.62,95.36,9.5,232.19,4
1991-12-18,5.86,1.89,91.88,95.41,9.53,254.5,4
1991-12-19,15.33,2.74,91.75,93.82,11.91,255.25,4
1991-12-20,4.21,-0.25,94.31,94.63,8.33,276.44,4
